Filename,Class,Width,Height,Format
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\6ZQV5K1V8HAZ.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\70IUAPF0MQC4.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\71JSRO6KSZRO.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\72T5LF05TEV3.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\74FGGEK4EWO2.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\74M7FA27N2BB.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\761E6RW3KKDY.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\76Q14JCUFVAJ.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7741AYPVFMIF.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\78M797EEUFZJ.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\78S9GG0WGOO3.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\798IHR7MWHPC.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\79QCNK7DJ807.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\79V4M1R79888.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7C3M5QWCU3FV.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7DKUDXGT8ER0.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7EI6P8S2JPYB.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7FF06LOKH3QF.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7GJLTSZDMO61.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7GLCH95CC8BF.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7GOR2BXMA49I.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7HKGMNK2W7C9.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7M8A2WH6ME01.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7NA7PP2FEH2C.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7NXYOBPRUJHX.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7OPQUJQ8JREJ.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7PG2RRQ895B5.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7PWANPEOJY39.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7Q0P4Z52UINC.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7Q780RNU0H9A.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7S5SQLCKPZ88.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7W6UQ267PNW6.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7X7QV2YYP78F.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\7YU7TT396JQB.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\81O1I7XGSBFF.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\833P8Q1CAD1K.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\83C8NB5NJ6FF.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\84L7IPDEC1WM.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\86DHHP9BJFMI.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\88XOLACDBY8D.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8A32NYM8A69M.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8AMODXOAXQ5L.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8FLIYSJDZPHH.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8FLSNKYJ405D.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8FR3D930VS1R.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8HYD7GMZ60D3.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8IZ2IDPX2X36.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8K5ZKLZYP17M.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8KOKAIJM7CTA.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8L6MEC2LCA5E.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8RENBMDVZBE3.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8RP25276XIUL.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8SPANY0WPSQQ.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8U173A4K50HK.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8WFYJJ9S3TN0.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8WH4SH6RU0D5.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8X018K0EP2EF.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8X15PEGWN7HO.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\8XD45MESPZCF.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\92KVWKNURSPO.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\93AWAPE0US21.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\93GKFPDW8FH9.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\94TXK5BDSSGJ.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\954AODZJSVFG.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\95UG8UI7LH33.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\96KVWEKK6ZC4.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\96SGMEYQTJVJ.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\96SMRM86NUIB.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\97ESWAHXYUYC.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\97J31B4N2JN8.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\97QTRTVIC6RK.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\980TAGNOTMO7.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\98H51Z061RY4.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9AJDCHLY193H.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9AQE4XYCCS5G.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9B159OKS37MO.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9DBPLORA0CZK.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9FUZZAO5D0IC.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9HE8HY6IPK1S.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9IATJLSK096W.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9JD2IZKDCQYX.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9JEVILPTKEL6.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9LMLKMWU45Z2.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9MHSJA4H08LS.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9N37R2W3QSI0.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9NW6UR22HW0R.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9OB86HP5I414.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9PCIFP2S8UVT.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9PD1I763PNC7.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9QET7EBOZ2XP.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9RH8A6Y6QD5E.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9S2AQNFLQXRA.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9TSWJRZ1ROFF.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9UX5C5X6XFY1.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9WKPPLAK1KCA.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9YRGDBFGLHU0.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\9ZKAL3OQTLCQ.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\A1RKZ1PRVTGH.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\A3O0O1GW4IF0.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\A4HFHFJC0IF5.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\A5F42RB8KPZW.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\A6S8W6RY87KH.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\A73BURR873YG.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\A7VCLCY19QN4.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\A88QX6B7TCX0.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\A9LIRSGQUUYC.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AAT547CCBV18.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\ACAS20YYXXMB.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\ADH0PN8XUKA1.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AEOYI0VS6YCE.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AETSPQ3RF7FD.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AFKSLY8XFTAG.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AFUTC2YENTPY.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AG2ESGRX00JU.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AG49JQRK6CB5.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AG4Q2Q39LFVT.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AGLTIIIPOXF0.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AHIIWY6J8NGH.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AI8J00WT0XUL.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AI9UTHZ72MGR.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\ALCONVMGSNEA.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AN5SFNUOJCKE.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\ANRHQVNYOI5H.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AO75GRPGVQ3Q.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\ASK3V8IBWLBT.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\ASYN9GYMQTMM.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AVDGK8GK1103.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AVPIVBLU1B0D.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AWM7X20650W6.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AZTVZSL3LEYP.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\AZWYTFIZ1C5V.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\B1O4QZD4V84G.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\B21MDC761NVO.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\B5MJ25U60XB7.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\B6VWBATZ51HQ.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\B8DAPDG8Z5AG.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BAE2JVNY5WF0.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BDQUHTXU8WSX.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BIP5NA8NSCGM.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BJGJS8Z79NY1.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BJJUFCTINO6X.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BJKQP3YZKVO8.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BJOCYHHGWA8V.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BN66N31206OG.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BNVUJHW77TA0.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BOH8AHAYCQMY.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BOXSVVV0Y2VD.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BPJVAMFGMUX7.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BQAVG7TAGQUD.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BUF87OVTKKEN.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BYEOXSXHSJ68.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BYLX1KIBH76M.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\BZ4BJW403UC7.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\C1IGKKTP42BD.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\C22YJXSSYPS3.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\C2NTM08HTNYZ.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\C30IEHNAKG2S.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\C3NB3RX9KUD1.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\C8VWHM73MOZ1.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\C9RA101Y5UYC.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\C9YRZ9MA3FGF.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\C9Z0HGR323CA.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CA279G7BOEA4.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CBP8JPXGGOV4.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CCG66QK2R57M.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CCWONG1S39T2.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CFD382XH1PCJ.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CGTURUYETN5F.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CH4L1PTKB8Q7.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CLIILG2LBP69.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CMEY4SXL4WW4.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CNS4TL96O5V7.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CPUTL3ZTIF95.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CQHTH2YYO45J.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CRT7RLLACDD7.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CSGY93OOZ8RK.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CWEWZAFDEU35.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CWGPI4JBNE19.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CWXCTU92N5LB.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\CWYZ67R9C7C7.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\D1M7BSRLGX9A.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\D2KKP44IL6G0.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\D38PVPP3PMTB.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\D3B8HCO5CYFU.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\D4HBJZR7K2JL.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\D4IWDHT104HS.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\D545CMYGE9JB.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\D5G5WX8NBAII.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\D5Z0KSB4UNZB.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\D6CKKRUT0IYS.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\D7CEPD4Y8JPC.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\D91YTVSUUHFG.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\D9PUZROBK92A.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\DAM07VYZMVOT.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\DAVNLKMFFDN5.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\DBG46Z6C3N6U.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\DDG220588J8N.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\DFUY6B2XPLWW.jpg,animal fish,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\animal fish\DGR0G996XSM9.jpg,animal fish,256,256,JPEG
